idx_pk,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
30542,1,4,3,10,11,4,12,0,4,1,3,3,1,39,0
30543,0,4,2,9,9,0,4,1,4,1,3,3,1,41,0
30544,0,4,1,0,10,0,6,3,4,1,3,3,1,39,0
30545,3,4,0,14,13,4,10,0,4,1,3,3,2,39,1
30546,3,4,0,0,10,4,4,0,4,1,3,3,1,39,1
30547,0,4,1,3,7,0,8,3,4,0,3,3,0,39,0
30548,0,4,3,0,10,0,1,3,4,1,3,3,1,39,0
30549,1,2,2,9,9,2,11,1,4,1,3,3,2,39,1
30550,2,6,1,15,14,2,8,4,4,0,3,3,1,39,0
30551,2,4,4,9,9,4,14,0,3,1,3,3,1,39,0
30552,2,4,0,9,9,4,14,0,4,1,3,3,1,39,0
30553,1,4,4,14,13,0,1,1,4,1,3,3,2,39,0
30554,0,4,0,0,10,0,1,1,4,0,3,3,1,39,0
30555,1,6,2,9,9,4,5,0,4,1,3,3,4,39,0
30556,2,4,2,12,16,4,10,0,4,1,3,3,2,39,1
30557,0,7,1,13,12,0,10,1,4,1,3,3,1,39,0
30558,4,0,3,5,2,4,0,0,4,1,3,3,0,26,0
30559,1,4,1,9,9,4,14,0,4,1,3,3,2,39,0
30560,4,2,0,0,10,4,4,0,4,1,3,3,2,39,1
30561,4,4,1,9,9,4,3,0,4,1,3,3,1,39,0
30562,2,4,4,14,13,2,4,1,4,0,3,3,1,39,0
30563,1,4,3,9,9,2,14,1,4,1,3,3,2,39,0
30564,2,4,3,14,13,4,1,0,4,1,3,3,2,39,1
30565,0,4,4,3,7,4,6,2,4,1,3,3,1,39,0
30566,3,4,0,15,14,4,4,0,4,1,3,3,1,39,0
30567,2,4,2,13,12,2,10,1,4,1,3,3,2,39,0
30568,0,4,0,9,9,0,7,3,4,1,3,3,1,39,0
30569,5,0,1,0,10,4,0,0,4,1,3,3,0,39,0
30570,0,4,1,0,10,0,1,3,4,0,3,3,1,39,0
30571,3,4,0,10,11,4,10,0,4,1,3,3,1,39,1
30572,1,6,1,13,12,1,12,4,4,0,3,3,1,39,1
30573,1,4,1,9,9,4,14,0,4,1,3,3,2,39,0
30574,2,7,0,14,13,3,10,1,4,0,3,3,1,39,0
30575,0,4,3,0,10,0,6,3,4,1,3,3,2,39,0
30576,3,4,4,13,12,1,1,4,4,0,3,3,1,39,0
30577,2,7,2,0,10,2,7,1,2,0,3,3,1,39,0
30578,1,4,4,14,13,4,10,0,4,1,3,3,1,39,1
30579,0,4,0,3,7,0,6,3,0,1,3,3,0,39,0
30580,2,4,2,6,5,4,3,0,4,1,3,3,1,39,0
30581,2,4,1,9,9,0,7,4,2,0,3,3,1,39,0
30582,1,4,3,9,9,4,7,0,2,1,3,3,1,0,0
30583,0,4,2,9,9,0,3,1,4,1,3,3,1,39,0
30584,0,0,0,9,9,0,0,3,1,0,3,3,1,39,0
30585,3,4,2,10,11,4,3,0,4,1,3,3,1,39,1
30586,2,2,0,13,12,4,10,5,0,0,3,3,1,39,0
30587,0,4,4,8,3,4,3,0,4,1,3,3,1,26,0
30588,5,7,0,0,10,2,4,1,4,0,3,3,2,39,0
30589,1,4,1,9,9,4,14,0,4,1,3,3,3,39,0
30590,2,2,2,13,12,0,10,1,4,1,3,3,1,39,1
30591,0,4,2,9,9,2,12,4,0,0,3,3,1,39,0
30592,3,2,1,9,9,2,11,4,4,1,3,3,2,39,0
30593,1,4,3,4,6,4,3,0,4,1,3,3,1,39,0
30594,0,4,2,9,9,4,3,0,4,1,3,3,1,39,0
30595,2,4,4,14,13,5,1,4,4,0,3,3,1,39,0
30596,1,4,2,14,13,4,4,5,4,0,3,3,1,39,1
30597,2,2,2,15,14,0,10,4,4,0,3,3,1,39,0
30598,2,4,0,10,11,0,3,1,4,1,3,3,1,39,0
30599,0,4,1,9,9,0,14,3,4,0,3,3,1,39,0
30600,4,2,0,7,4,4,11,0,4,1,3,3,0,39,0
30601,0,1,3,9,9,0,1,1,4,0,3,3,1,39,0
30602,0,4,0,0,10,0,6,3,4,1,3,3,0,39,0
30603,1,4,3,9,9,4,12,0,4,1,3,3,2,39,0
30604,2,6,0,9,9,2,4,4,4,0,3,3,2,39,0
30605,1,4,2,14,13,4,10,0,4,1,3,3,2,39,0
30606,1,5,4,9,9,4,12,0,4,1,3,3,2,39,1
30607,1,4,1,0,10,4,3,0,4,1,3,3,1,39,0
30608,2,4,3,4,6,5,3,1,4,0,3,3,1,39,0
30609,2,4,1,14,13,4,12,0,2,1,3,3,1,39,1
30610,3,6,0,0,10,4,4,0,4,1,3,3,4,39,1
30611,1,4,4,3,7,0,8,4,2,0,3,3,1,23,0
30612,2,4,1,9,9,0,3,3,4,1,3,3,1,39,0
30613,0,4,1,3,7,0,12,3,4,0,3,3,1,39,0
30614,0,4,3,10,11,0,8,3,4,0,3,3,1,39,0
30615,1,0,0,0,10,2,0,4,4,0,3,3,1,39,0
30616,2,4,4,0,10,4,1,0,4,1,3,3,1,39,0
30617,3,1,0,14,13,4,4,0,4,1,3,3,2,39,1
30618,1,4,4,9,9,0,8,1,4,0,3,3,1,39,0
30619,3,5,1,14,13,2,4,1,4,0,3,3,2,39,0
30620,4,4,2,9,9,1,4,4,4,1,3,3,2,39,1
30621,1,2,0,14,13,4,10,5,4,0,3,3,1,39,1
30622,0,4,1,9,9,0,8,3,4,0,3,3,0,39,0
30623,5,0,4,0,10,4,0,0,4,1,3,3,1,2,0
30624,1,0,0,0,10,0,0,4,4,1,3,3,0,39,0
30625,1,4,2,14,13,0,1,1,4,0,3,3,1,39,0
30626,1,4,0,14,13,4,4,0,4,1,3,3,2,39,1
30627,5,4,0,4,6,4,6,0,4,1,3,3,1,39,0
30628,4,0,1,14,13,4,0,0,4,1,3,3,2,39,1
30629,2,4,1,9,9,0,7,1,4,0,3,3,1,39,0
30630,3,4,1,9,9,4,8,0,2,1,3,3,1,39,1
30631,3,2,0,9,9,4,14,0,4,1,3,3,1,39,0
30632,4,4,2,1,15,4,4,0,4,1,3,3,1,39,1
30633,0,4,1,3,7,0,6,3,4,1,3,3,1,39,0
30634,0,4,2,0,10,0,8,3,4,1,3,3,1,22,0
30635,2,4,0,4,6,0,14,1,2,1,3,3,1,39,0
30636,0,7,2,15,14,0,10,1,4,0,3,3,1,39,0
30637,1,4,3,9,9,4,3,0,4,1,3,3,1,39,0
30638,0,5,2,9,9,4,12,0,4,1,3,3,2,0,0
30639,3,4,2,14,13,4,1,0,4,1,3,3,1,39,1
30640,1,4,2,10,11,0,10,1,4,0,3,3,1,39,0
30641,0,0,3,13,12,0,0,3,4,0,3,3,1,39,0
30642,2,6,0,14,13,4,5,0,4,1,3,3,2,39,0
30643,1,4,4,9,9,4,14,0,4,1,3,3,2,39,0
30644,2,4,0,13,12,0,8,1,4,0,3,3,1,39,0
30645,4,4,2,9,9,4,4,5,4,0,3,3,1,39,1
30646,3,7,3,10,11,4,4,0,4,1,3,3,1,39,0
30647,0,4,0,14,13,0,10,3,4,1,3,3,1,39,0
30648,1,7,1,9,9,4,11,0,4,1,3,3,2,39,0
30649,2,4,1,9,9,4,3,0,4,1,3,3,1,39,1
30650,0,2,1,14,13,0,10,1,4,0,3,3,1,39,0
30651,2,4,4,15,14,4,4,0,4,1,3,3,3,39,1
30652,1,4,2,14,13,0,4,1,4,1,3,3,2,39,0
30653,2,4,0,14,13,4,12,0,4,1,3,3,2,39,0
30654,1,4,4,9,9,4,7,0,4,1,3,3,1,39,0
30655,0,4,4,0,10,4,7,0,4,1,3,3,1,39,0
30656,0,4,0,0,10,0,8,3,4,0,3,3,1,0,0
30657,2,4,0,15,14,1,4,4,4,1,3,3,1,39,1
30658,2,4,0,9,9,2,6,4,4,1,3,3,1,39,0
30659,5,4,2,0,10,1,1,1,4,0,3,3,1,39,0
30660,0,0,2,0,10,0,0,3,4,0,3,3,1,39,0
30661,4,4,3,14,13,4,4,0,4,1,3,3,2,39,1
30662,0,4,0,14,13,4,12,0,4,1,3,3,2,39,0
30663,1,4,0,9,9,4,6,0,4,1,3,3,1,39,0
30664,3,4,0,9,9,4,12,0,4,1,3,3,1,39,0
30665,2,2,0,9,9,4,4,0,4,1,3,3,2,39,1
30666,0,4,1,6,5,0,8,3,2,1,3,3,1,39,0
30667,3,4,1,14,13,4,4,0,4,1,3,3,2,39,1
30668,2,4,2,14,13,2,12,1,4,0,3,3,1,39,0
30669,2,5,2,14,13,4,4,0,4,1,3,3,3,39,1
30670,3,4,3,7,4,4,8,5,4,0,3,3,1,0,0
30671,4,4,4,9,9,2,14,1,4,1,3,3,2,39,0
30672,2,2,2,12,16,4,10,0,4,1,3,3,1,39,1
30673,0,0,1,9,9,0,0,1,4,0,3,3,1,39,0
30674,3,4,1,9,9,4,12,0,4,1,3,3,1,39,0
30675,2,4,1,13,12,0,10,4,2,0,3,3,2,39,0
30676,2,4,4,10,11,0,3,1,4,1,3,3,2,39,0
30677,0,0,3,0,10,0,0,3,4,1,3,3,0,39,0
30678,0,4,3,2,8,0,8,3,4,1,3,3,0,39,0
30679,3,4,2,9,9,1,13,4,2,0,3,3,1,39,0
30680,1,4,4,14,13,0,10,1,4,0,3,3,1,39,0
30681,2,4,1,13,12,4,4,5,4,0,3,3,2,39,1
30682,0,4,2,9,9,4,12,0,4,1,3,3,2,39,0
30683,2,4,4,1,15,4,10,0,4,1,3,3,2,39,1
30684,2,4,0,0,10,4,12,0,4,1,3,3,1,39,1
30685,2,6,3,3,7,3,8,4,4,0,3,3,1,39,0
30686,1,4,2,9,9,0,1,1,4,0,3,3,1,39,0
30687,4,0,4,4,6,4,0,0,4,1,3,3,1,39,0
30688,3,4,2,0,10,2,12,4,4,0,3,3,2,39,1
30689,1,2,0,14,13,4,11,0,4,1,3,3,3,39,0
30690,2,4,0,15,14,4,4,0,4,1,3,3,2,39,1
30691,0,4,2,0,10,0,5,3,4,1,3,3,1,39,0
30692,3,4,1,9,9,0,8,1,4,0,3,3,1,39,0
30693,5,0,1,9,9,4,0,0,4,1,3,3,1,39,0
30694,3,4,1,9,9,4,6,0,4,1,3,3,1,39,0
30695,3,4,0,9,9,4,12,0,4,1,3,3,1,39,1
30696,1,4,1,6,5,0,3,1,4,1,3,3,1,39,0
30697,0,4,3,9,9,0,6,1,4,1,3,3,1,39,0
30698,0,0,4,0,10,0,0,1,4,1,3,3,1,39,0
30699,2,4,0,14,13,2,8,1,4,0,3,3,1,39,0
30700,4,2,3,15,14,4,10,0,4,1,3,3,1,0,1
30701,3,4,2,3,7,4,7,0,4,1,3,3,2,39,1
30702,3,4,1,0,10,2,4,4,4,0,3,3,1,39,0
30703,1,4,1,0,10,4,6,0,4,1,3,3,1,39,0
30704,2,4,0,10,11,0,8,1,4,1,3,3,1,39,0
30705,1,4,0,9,9,0,8,3,4,1,3,3,1,39,0
30706,0,4,3,0,10,0,4,1,4,0,3,3,1,39,0
30707,1,0,1,9,9,4,0,3,4,0,3,3,0,39,0
30708,1,4,2,9,9,0,14,2,4,1,3,3,2,39,0
30709,0,4,0,0,10,0,3,1,4,1,3,3,1,39,0
30710,1,4,2,9,9,2,8,1,4,0,3,3,1,39,0
30711,0,0,1,9,9,0,0,3,4,0,3,3,0,39,0
30712,1,2,3,14,13,0,10,1,4,0,3,3,1,39,0
30713,4,0,2,0,10,2,0,1,4,0,3,3,0,39,0
30714,2,4,2,9,9,0,1,1,4,0,3,3,3,39,0
30715,1,4,1,14,13,4,12,0,4,1,3,3,3,39,0
30716,0,4,3,0,10,0,12,4,4,1,3,3,1,39,0
30717,0,4,4,13,12,0,10,1,4,0,3,3,1,39,0
30718,2,4,4,0,10,0,11,4,2,0,3,3,1,39,0
30719,2,4,1,4,6,2,3,1,4,1,3,3,1,39,0
30720,3,4,0,9,9,1,3,1,4,1,3,3,1,39,0
30721,0,4,4,9,9,0,8,4,4,1,3,3,1,26,0
30722,3,6,3,0,10,4,4,0,4,1,3,3,1,39,1
30723,1,0,4,9,9,0,0,4,2,0,3,3,1,39,0
30724,3,4,1,9,9,4,1,0,4,1,3,3,1,39,1
30725,1,4,2,9,9,5,11,1,4,1,3,3,1,39,0
30726,3,4,4,9,9,4,7,0,4,1,3,3,1,39,0
30727,0,0,1,0,10,0,0,3,4,0,3,3,0,39,0
30728,4,4,2,14,13,2,10,1,4,1,3,3,1,39,0
30729,1,2,3,9,9,4,14,0,2,1,3,3,1,39,0
30730,2,4,4,9,9,4,4,5,4,0,3,3,1,39,1
30731,5,4,3,9,9,4,4,0,4,1,3,3,1,39,0
30732,1,4,1,14,13,0,1,2,1,0,3,3,1,17,0
30733,2,4,0,9,9,2,8,1,4,1,3,3,1,39,0
30734,3,4,0,9,9,4,3,0,4,1,3,3,1,39,1
30735,2,4,3,14,13,4,1,5,1,0,3,3,1,30,1
30736,2,4,2,15,14,4,4,0,4,1,3,3,3,39,1
30737,1,6,4,6,5,4,3,0,4,1,3,3,1,39,0
30738,1,7,4,14,13,4,10,0,4,1,3,3,0,39,0
30739,2,4,3,14,13,2,10,1,4,0,3,3,2,39,0
30740,2,7,4,0,10,4,4,5,4,0,3,3,1,39,1
30741,4,4,3,9,9,4,7,0,4,1,3,3,1,39,0
30742,0,4,1,9,9,0,5,3,4,1,3,3,1,39,0
30743,0,4,2,0,10,0,1,3,3,0,3,3,0,5,0
30744,4,0,2,9,9,4,0,0,4,1,3,3,1,39,0
30745,0,4,1,0,10,0,8,3,4,0,3,3,1,39,0
30746,1,4,3,4,6,4,3,0,4,1,3,3,1,39,0
30747,4,4,3,9,9,1,1,1,4,0,3,3,1,39,0
30748,1,4,1,14,13,4,4,5,4,0,3,3,1,39,1
30749,2,6,1,13,12,4,3,0,4,1,3,3,1,39,1
30750,0,4,1,9,9,0,3,2,4,1,3,3,1,39,0
30751,1,4,0,9,9,4,5,0,4,1,3,3,1,39,0
30752,2,4,3,13,12,4,13,0,4,1,3,3,2,39,0
30753,4,4,3,0,10,4,4,0,4,1,3,3,1,39,1
30754,1,4,0,1,15,0,10,1,4,0,3,3,4,39,0
30755,3,2,4,9,9,1,14,4,4,0,3,3,1,39,0
30756,1,4,0,9,9,3,6,4,4,1,3,3,1,39,0
30757,1,0,0,9,9,0,0,3,0,1,3,3,1,39,0
30758,3,4,3,14,13,4,12,0,4,1,3,3,1,39,0
30759,2,4,0,9,9,4,11,0,2,1,3,3,1,39,1
30760,1,4,4,2,8,0,11,3,2,1,3,3,1,39,0
30761,4,4,0,0,10,2,1,1,4,1,3,3,1,39,0
30762,2,4,1,9,9,4,3,0,4,1,3,3,1,31,0
30763,0,4,3,0,10,0,8,3,4,0,3,3,1,39,0
30764,1,4,4,3,7,4,8,5,2,0,3,3,1,39,0
30765,2,4,3,0,10,2,12,3,4,0,3,3,1,39,0
30766,2,6,0,9,9,4,5,0,4,1,3,3,4,39,1
30767,3,5,1,0,10,2,12,1,4,1,3,3,1,39,0
30768,3,4,1,15,14,4,4,0,4,1,3,3,2,39,1
30769,2,2,3,0,10,4,3,0,4,1,3,3,1,26,1
30770,0,4,3,0,10,0,1,3,2,0,3,3,1,39,0
30771,1,4,3,10,11,0,1,3,4,0,3,3,1,39,0
30772,0,4,3,0,10,0,12,3,4,0,3,3,1,39,0
30773,2,1,2,14,13,4,10,0,4,1,3,3,1,0,1
30774,0,5,2,10,11,0,14,4,4,1,3,3,2,39,0
30775,3,7,3,4,6,4,3,0,0,1,3,3,1,39,0
30776,0,0,3,3,7,0,0,3,4,0,3,3,0,39,0
30777,0,4,0,0,10,0,1,3,4,0,3,3,0,39,0
30778,2,4,2,0,10,4,3,0,4,1,3,3,2,39,1
30779,4,4,3,9,9,2,8,1,4,0,3,3,1,39,0
30780,1,6,4,9,9,0,12,1,4,1,3,3,1,39,0
30781,5,0,2,0,10,1,0,4,2,0,3,3,1,39,0
30782,1,1,0,4,6,4,8,5,0,0,3,3,1,39,0
30783,2,4,1,9,9,4,10,0,4,1,3,3,2,7,1
30784,4,0,1,9,9,4,0,0,3,1,3,3,0,4,0
30785,0,4,4,13,12,0,3,3,4,1,3,3,1,39,0
30786,2,4,3,13,12,0,1,1,4,0,3,3,1,39,0
30787,1,5,3,1,15,4,10,0,4,1,3,3,2,39,1
30788,5,6,2,1,15,4,10,0,4,1,3,3,1,39,1
30789,0,4,2,9,9,0,11,3,4,1,3,3,1,39,0
30790,0,4,1,0,10,0,8,3,1,1,3,3,0,39,0
30791,0,4,1,4,6,0,6,3,4,1,3,3,1,39,0
30792,2,4,0,13,12,4,4,0,4,1,3,3,2,39,1
30793,0,4,4,0,10,0,8,3,4,0,3,3,0,39,0
30794,0,2,4,9,9,0,1,3,4,1,3,3,1,39,0
30795,1,4,1,9,9,4,3,0,4,1,3,3,2,39,0
30796,2,2,4,14,13,0,10,4,4,0,3,3,2,39,0
30797,1,4,1,0,10,3,8,4,2,0,3,3,1,39,0
30798,2,4,4,0,10,2,3,1,4,0,3,3,1,39,0
30799,2,4,1,13,12,2,3,1,4,1,3,3,3,39,1
30800,2,2,2,9,9,3,8,4,2,0,3,3,1,39,0
30801,1,7,2,9,9,4,13,0,4,1,3,3,1,39,1
30802,1,4,0,13,12,4,12,0,3,1,3,3,1,24,1
30803,3,4,2,9,9,4,7,0,4,1,3,3,1,39,0
30804,2,4,3,5,2,4,12,0,4,1,3,3,2,26,0
30805,2,4,3,9,9,5,3,1,4,1,3,3,1,39,1
30806,1,4,4,14,13,0,3,3,2,1,3,3,1,39,0
30807,4,6,3,9,9,4,12,0,4,1,3,3,4,39,1
30808,1,4,3,9,9,2,1,4,4,0,3,3,2,39,0
30809,3,4,0,0,10,2,1,1,4,0,3,3,1,39,0
30810,1,4,1,9,9,0,8,1,4,1,3,3,2,39,0
30811,4,1,3,9,9,2,1,1,4,0,3,3,1,39,0
30812,0,4,2,0,10,0,12,3,4,0,3,3,1,39,0
30813,1,2,2,13,12,0,1,1,4,0,3,3,1,39,0
30814,0,4,0,14,13,0,1,1,4,0,3,3,2,39,0
30815,3,6,0,14,13,2,5,1,4,1,3,3,2,39,1
30816,0,4,4,3,7,3,3,1,4,1,3,3,1,39,0
30817,2,7,2,14,13,0,11,4,2,0,3,3,1,39,0
30818,3,4,3,0,10,2,1,4,4,0,3,3,1,39,0
30819,0,4,0,3,7,0,6,3,4,1,3,3,1,39,0
30820,3,7,4,13,12,4,12,0,4,1,3,3,1,39,1
30821,2,4,2,7,4,4,8,0,4,1,3,3,1,0,0
30822,0,0,0,9,9,0,0,1,4,0,3,3,0,39,0
30823,2,4,2,14,13,0,12,1,4,0,3,3,1,39,0
30824,1,6,2,14,13,0,10,1,4,0,3,3,2,39,1
30825,0,4,3,10,11,0,3,3,4,1,3,3,1,39,0
30826,3,4,0,9,9,0,4,1,4,1,3,3,1,39,0
30827,4,0,0,0,10,4,0,0,4,1,3,3,1,39,0
30828,4,2,2,15,14,0,10,4,4,0,3,3,1,39,0
30829,0,7,0,0,10,0,14,3,4,1,3,3,1,39,0
30830,1,0,4,3,7,2,0,3,4,1,3,3,2,39,0
30831,2,7,4,1,15,4,10,5,4,0,3,3,2,39,1
30832,2,2,2,15,14,2,10,4,4,0,3,3,1,39,0
30833,0,4,1,13,12,4,1,5,1,0,3,3,1,19,1
30834,0,4,0,4,6,0,9,2,4,1,3,3,1,39,0
30835,2,4,4,10,11,4,3,0,4,1,3,3,1,39,1
30836,1,4,4,1,15,0,10,1,4,1,3,3,3,39,0
30837,2,4,2,15,14,0,10,1,4,1,3,3,1,39,0
30838,1,2,2,15,14,0,4,1,4,1,3,3,2,39,0
30839,2,4,1,14,13,4,4,0,4,1,3,3,1,39,1
30840,3,4,0,9,9,4,3,0,4,1,3,3,1,39,1
30841,2,4,3,5,2,4,14,0,4,1,3,3,1,5,0
30842,2,7,2,9,9,5,8,4,4,0,3,3,0,39,0
30843,3,4,1,0,10,4,12,5,4,0,3,3,1,39,1
30844,2,4,1,9,9,2,8,3,4,0,3,3,1,39,0
30845,3,4,1,0,10,2,1,4,4,0,3,3,1,39,0
30846,3,4,3,14,13,4,12,0,4,1,3,3,2,39,0
30847,1,4,3,6,5,4,14,0,4,1,3,3,2,39,0
30848,0,4,1,3,7,0,3,3,4,1,3,3,1,39,0
30849,2,7,3,14,13,2,10,1,2,1,3,3,1,39,0
30850,2,2,1,9,9,0,3,1,4,1,3,3,1,39,0
30851,1,4,4,9,9,4,7,0,4,1,3,3,2,39,0
30852,3,4,2,14,13,4,4,0,4,1,3,3,1,39,1
30853,2,4,2,2,8,4,3,0,4,1,3,3,2,39,0
30854,3,2,2,9,9,4,14,0,4,1,3,3,1,39,0
30855,0,4,4,9,9,4,6,0,4,1,3,3,1,39,0
30856,4,4,1,5,2,4,6,0,4,1,3,3,1,32,0
30857,4,4,0,5,2,4,7,0,4,1,3,3,1,39,0
30858,1,4,0,14,13,4,4,0,4,1,3,3,1,39,1
30859,1,4,3,9,9,2,8,4,2,0,3,3,1,39,0
30860,3,4,3,9,9,4,7,0,4,1,3,3,1,39,0
30861,1,4,1,9,9,0,7,2,4,1,3,3,1,39,0
30862,3,6,0,15,14,4,12,0,4,1,3,3,2,39,0
30863,3,4,2,9,9,3,8,1,2,0,3,3,2,23,0
30864,2,7,0,14,13,4,10,0,0,1,3,3,1,39,1
30865,1,6,1,10,11,4,12,0,4,1,3,3,2,11,0
30866,0,4,1,0,10,0,6,3,4,1,3,3,1,39,0
30867,1,4,1,4,6,5,8,1,2,0,3,3,1,39,0
30868,1,4,3,14,13,0,12,1,4,0,3,3,1,39,0
30869,5,4,0,15,14,4,12,0,4,1,3,3,1,39,1
30870,4,6,0,14,13,4,4,0,4,1,3,3,0,39,1
30871,1,4,2,15,14,0,10,1,1,1,3,3,0,19,0
30872,3,4,1,13,12,1,13,4,4,0,3,3,1,39,0
30873,3,4,1,9,9,4,3,0,4,1,3,3,2,39,1
30874,2,6,0,0,10,2,3,1,4,1,3,3,1,39,0
30875,1,4,2,9,9,2,12,4,2,1,3,3,2,39,0
30876,3,4,1,9,9,3,14,1,4,1,3,3,1,39,0
30877,1,4,4,9,9,0,6,1,2,1,3,3,1,39,0
30878,2,4,3,14,13,0,1,1,4,0,3,3,1,39,0
30879,0,4,2,9,9,0,7,3,4,1,3,3,1,39,0
30880,2,4,3,0,10,4,3,0,4,1,3,3,1,39,1
30881,0,4,4,9,9,0,1,3,4,1,3,3,1,27,0
30882,4,2,1,9,9,4,11,0,4,1,3,3,1,39,0
30883,3,4,1,10,11,2,13,4,2,0,3,3,2,39,0
30884,4,1,0,1,15,2,10,1,4,0,3,3,2,39,1
30885,4,4,3,0,10,4,3,0,4,1,3,3,1,39,1
30886,2,4,2,9,9,4,3,0,4,1,3,3,1,39,0
30887,1,4,3,9,9,4,6,5,4,0,3,3,1,39,0
30888,2,4,1,0,10,4,12,0,4,1,3,3,3,39,1
30889,0,4,2,2,8,0,8,3,4,1,3,3,1,39,0
30890,2,4,0,14,13,4,10,0,4,1,3,3,2,39,1
30891,0,4,1,9,9,0,12,3,4,0,3,3,1,39,0
30892,3,4,3,2,8,3,7,2,4,0,3,3,1,5,0
30893,0,4,2,0,10,0,6,3,4,1,3,3,0,39,0
30894,0,4,4,0,10,0,6,3,2,1,3,3,1,11,0
30895,1,4,1,9,9,0,13,1,4,1,3,3,1,39,0
30896,0,4,2,9,9,0,7,3,2,0,3,3,0,39,0
30897,0,0,4,2,8,0,0,3,4,0,3,3,0,39,0
30898,0,2,2,6,5,0,8,3,4,1,3,3,2,39,0
30899,1,1,1,14,13,0,1,1,4,0,3,3,1,39,0
30900,1,4,3,14,13,0,3,1,4,0,3,3,2,39,0
30901,1,4,3,0,10,2,4,1,4,1,3,3,2,39,1
30902,0,4,2,6,5,0,8,3,4,1,3,3,0,0,0
30903,3,7,3,14,13,2,1,1,2,0,3,3,1,39,0
30904,0,4,2,9,9,0,12,2,4,1,3,3,1,39,0
30905,0,4,3,9,9,0,1,3,4,0,3,3,1,39,0
30906,2,6,3,6,5,4,5,2,4,1,3,3,1,5,0
30907,0,4,2,0,10,0,8,2,4,0,3,3,1,39,0
30908,4,4,4,13,12,1,8,1,4,0,3,3,0,39,0
30909,1,4,3,0,10,2,4,1,4,0,3,3,1,39,0
30910,2,4,3,13,12,4,13,0,4,1,3,3,1,39,1
30911,1,4,4,0,10,3,13,4,2,0,3,3,1,39,0
30912,3,4,1,14,13,4,1,5,4,0,3,3,1,39,0
30913,2,4,2,15,14,4,4,0,4,1,3,3,3,39,1
30914,1,4,0,3,7,0,8,1,4,1,3,3,1,39,0
30915,1,4,1,9,9,0,8,3,4,1,3,3,0,39,0
30916,1,4,1,0,10,0,12,1,4,0,3,3,1,39,0
30917,2,4,4,9,9,4,12,0,4,1,3,3,1,39,0
30918,4,7,4,12,16,4,10,0,4,1,3,3,1,39,1
30919,5,6,0,9,9,4,5,0,4,1,3,3,1,39,0
30920,0,4,3,10,11,4,8,2,4,0,3,3,2,26,0
30921,3,4,2,9,9,4,6,0,4,1,3,3,1,39,1
30922,3,5,1,0,10,4,4,0,4,1,3,3,2,0,1
30923,1,4,3,9,9,4,14,0,4,1,3,3,3,39,0
30924,2,4,3,7,4,0,8,3,4,1,3,3,1,26,0
30925,0,6,4,0,10,0,10,1,1,1,3,3,1,39,0
30926,4,4,1,9,9,4,6,0,4,1,3,3,0,39,0
30927,0,4,1,3,7,0,8,3,2,1,3,3,0,39,0
30928,2,4,1,9,9,4,3,0,4,1,3,3,2,39,1
30929,0,4,2,10,11,4,7,3,4,0,3,3,1,39,0
30930,1,0,3,9,9,0,0,1,2,0,3,3,1,39,0
30931,4,6,2,9,9,4,5,0,4,1,3,3,2,39,0
30932,2,2,4,14,13,4,1,0,4,1,3,3,2,39,1
30933,0,4,0,14,13,2,12,1,4,0,3,3,1,39,0
30934,0,4,1,14,13,0,5,1,4,1,3,3,0,39,0
30935,2,4,3,9,9,4,3,0,2,1,3,3,1,39,0
30936,3,4,1,3,7,4,8,5,2,0,3,3,1,39,1
30937,2,5,4,14,13,2,4,1,4,1,3,3,2,39,0
30938,2,1,2,9,9,4,4,0,0,1,3,3,1,39,0
30939,0,4,0,9,9,0,3,1,4,0,3,3,1,39,0
30940,1,4,2,0,10,4,10,0,4,1,3,3,1,39,0
30941,1,4,4,9,9,4,10,0,4,1,3,3,2,30,1
30942,0,4,3,9,9,3,1,4,4,0,3,3,1,39,0
30943,1,4,0,0,10,2,4,4,4,0,3,3,1,39,0
30944,1,4,3,0,10,0,10,1,4,1,3,3,2,39,0
30945,3,4,2,15,14,4,4,0,4,1,3,3,3,39,1
30946,1,4,0,9,9,2,1,4,4,0,3,3,2,39,0
30947,5,0,1,9,9,4,0,0,4,1,3,3,0,39,0
30948,2,4,4,10,11,4,12,0,4,1,3,3,2,39,1
30949,0,4,1,9,9,3,7,4,3,0,3,3,1,39,0
30950,2,7,1,9,9,2,4,4,4,0,3,3,1,39,1
30951,4,4,4,14,13,4,10,0,4,1,3,3,2,39,1
30952,5,4,3,0,10,4,14,0,4,1,3,3,0,39,0
30953,1,4,3,9,9,0,7,4,2,1,3,3,1,39,0
30954,5,4,1,14,13,4,4,0,2,1,3,3,2,39,1
30955,1,4,0,15,14,0,10,1,4,0,3,3,1,39,0
30956,2,4,2,9,9,0,1,1,4,0,3,3,2,39,0
30957,2,4,2,14,13,4,3,0,4,1,3,3,1,39,1
30958,0,4,3,3,7,0,12,3,4,0,3,3,0,39,0
30959,3,4,1,9,9,2,12,1,4,0,3,3,2,39,0
30960,2,4,1,9,9,4,3,0,4,1,3,3,1,39,1
30961,1,4,4,9,9,4,3,0,2,1,3,3,2,39,1
30962,1,4,4,9,9,0,3,4,4,1,3,3,2,39,0
30963,1,4,3,0,10,0,1,4,2,0,3,3,1,39,0
